date,as_of_date,scenario_id,alias,capital_brl,market_state,driver_regime,driver_confidence_score,driver_gross_exposure,recommended_mode,order_count,fill_count,selected_assets,target_weights_json,notes
2025-09-15,2025-09-15,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-09-16,2025-09-16,hephaestus_10000,Hephaestus,10000.0,balanced,transition,0.95,1.0,ataque,5,5,"BTC-USD,ITUB4.SA,PETR4.SA,B3SA3.SA,ETH-USD","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-09-17,2025-09-17,hephaestus_10000,Hephaestus,10000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD,B3SA3.SA","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-09-18,2025-09-18,hephaestus_10000,Hephaestus,10000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,ETH-USD,B3SA3.SA","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-09-19,2025-09-19,hephaestus_10000,Hephaestus,10000.0,balanced,transition,0.95,1.0,ataque,0,0,"BTC-USD,ITUB4.SA,PETR4.SA,B3SA3.SA,ETH-USD","{""B3SA3.SA"": 0.1, ""BTC-USD"": 0.2, ""CASH-BRL"": 0.3, ""ETH-USD"": 0.1, ""ITUB4.SA"": 0.15, ""PETR4.SA"": 0.15}",Transition pede postura intermediária. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-09-22,2025-09-22,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,5,5,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-09-23,2025-09-23,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-09-24,2025-09-24,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-09-25,2025-09-25,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,2,2,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-09-26,2025-09-26,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-09-29,2025-09-29,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,1,1,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-09-30,2025-09-30,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-01,2025-10-01,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,2,2,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-02,2025-10-02,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,1,1,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-03,2025-10-03,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-06,2025-10-06,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,2,2,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-07,2025-10-07,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-08,2025-10-08,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,1,1,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-09,2025-10-09,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,1.0,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-10,2025-10-10,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,0.97,ataque,2,2,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-13,2025-10-13,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,0.97,ataque,1,1,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-14,2025-10-14,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.95,0.9375,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-15,2025-10-15,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.95,0.9375,proteção,6,6,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-10-16,2025-10-16,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.8890625,0.778125,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-10-17,2025-10-17,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.8778124999999999,0.7556249999999999,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-10-20,2025-10-20,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.8778124999999999,0.7556249999999999,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-10-21,2025-10-21,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,6,6,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-22,2025-10-22,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-23,2025-10-23,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-24,2025-10-24,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-27,2025-10-27,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,1,1,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-28,2025-10-28,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,ETH-USD,PETR4.SA,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-29,2025-10-29,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-30,2025-10-30,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,1,1,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-10-31,2025-10-31,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-11-03,2025-11-03,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,1,1,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-11-04,2025-11-04,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,3,3,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-11-05,2025-11-05,hephaestus_10000,Hephaestus,10000.0,risk_on,stable,0.8778124999999999,0.7556249999999999,ataque,0,0,"BTC-USD,PETR4.SA,ETH-USD,ITUB4.SA,B3SA3.SA,PRIO3.SA","{""B3SA3.SA"": 0.08, ""BTC-USD"": 0.3, ""CASH-BRL"": 0.15, ""ETH-USD"": 0.15, ""ITUB4.SA"": 0.1, ""PETR4.SA"": 0.15, ""PRIO3.SA"": 0.07}",Confiança e postura permitem risk-on. | Tickers sem preço válido caíram para caixa: VALE3.SA
2025-11-06,2025-11-06,hephaestus_10000,Hephaestus,10000.0,defense,stable,0.5028125,0.005624999999999991,proteção,6,6,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-07,2025-11-07,hephaestus_10000,Hephaestus,10000.0,defense,stable,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-10,2025-11-10,hephaestus_10000,Hephaestus,10000.0,defense,stable,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-11,2025-11-11,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-12,2025-11-12,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.8778124999999999,0.7556249999999999,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-13,2025-11-13,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-14,2025-11-14,hephaestus_10000,Hephaestus,10000.0,defense,transition,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-17,2025-11-17,hephaestus_10000,Hephaestus,10000.0,defense,transition,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-18,2025-11-18,hephaestus_10000,Hephaestus,10000.0,defense,transition,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-19,2025-11-19,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-20,2025-11-20,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-21,2025-11-21,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-24,2025-11-24,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-25,2025-11-25,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-26,2025-11-26,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-27,2025-11-27,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-11-28,2025-11-28,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-01,2025-12-01,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-02,2025-12-02,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-03,2025-12-03,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-04,2025-12-04,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-05,2025-12-05,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-08,2025-12-08,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-09,2025-12-09,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-10,2025-12-10,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-11,2025-12-11,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-12,2025-12-12,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-15,2025-12-15,hephaestus_10000,Hephaestus,10000.0,defense,stress,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-16,2025-12-16,hephaestus_10000,Hephaestus,10000.0,defense,transition,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-17,2025-12-17,hephaestus_10000,Hephaestus,10000.0,defense,transition,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-18,2025-12-18,hephaestus_10000,Hephaestus,10000.0,defense,transition,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-19,2025-12-19,hephaestus_10000,Hephaestus,10000.0,defense,stable,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-22,2025-12-22,hephaestus_10000,Hephaestus,10000.0,defense,stable,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-23,2025-12-23,hephaestus_10000,Hephaestus,10000.0,defense,stable,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-24,2025-12-24,hephaestus_10000,Hephaestus,10000.0,defense,stable,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-26,2025-12-26,hephaestus_10000,Hephaestus,10000.0,defense,stable,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-29,2025-12-29,hephaestus_10000,Hephaestus,10000.0,defense,stable,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-30,2025-12-30,hephaestus_10000,Hephaestus,10000.0,defense,stable,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
2025-12-31,2025-12-31,hephaestus_10000,Hephaestus,10000.0,defense,stable,0.5028125,0.005624999999999991,proteção,0,0,,"{""CASH-BRL"": 1.0}","Mercado em proteção, vigilância ruim ou stress estrutural."
